년월일,업무구분,공장구분,HEAT_NO,LOT_NO,PON,공정순위,주조구분,재료코드,강종그룹,강종코드,사내강종명,사내강종명(제강),구)사내강종명,강종,품목,형상,용도,표면,열처리,폭,외경,내경,수요가,수요가명,수주번호,수주행번,생산의뢰번호,강관소재여부,발생일자,발생구분,발생공정,발생공정명,발생수량,발생중량,원인공정,원인공정명,이상구분,이상코드,이상코드명,이상분류,이상구분,상태코드,조치코드,조치코드명,조치일자,원인공정_작업조,출탕완료일시,주조완료일시,검사완료일시,초말구분,CAST내_수,CAST내_순,STRAND_NO,STRAND_SEQ,지시GR_종류,생산GR_종류,생산GR공정,GR_일자,압연공정1,압연일자1,압연외경1,압연폭1,압연공정2,압연일자2,압연외경2,압연폭2,압연공정3,압연일자3,압연외경3,압연폭3,압연공정4,압연일자4,압연외경4,압연폭4,최종압연공정,최종압연일자,제품압연작업조,생성일시,HCR,투입중량,주설비구분
2023-12-26,2,9,S55759,B3B0011122,D23WCW1098,120,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,21,21,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023120297,013,D23W12W1493,N,2023-12-26,3,9W91,산세,1,741,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-12-26,,2023-10-10,2023-10-27,2023-10-30,,3,1,1,2,A,A,8301,2023-11-09,8100,2023-12-19,21,0,,,0,0,,,0,0,,,0,0,8100,2023-12-19,C,2024-01-03,,,C
2023-12-26,2,9,S55759,B3B0011111,D23WCW1196,120,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,31,31,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023120298,027,D23W12W1505,N,2023-12-26,3,9W91,산세,1,300,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-12-26,,2023-10-10,2023-10-27,2023-10-30,,3,1,6,6,A,A,8301,2023-11-09,8100,2023-12-23,31,0,,,0,0,,,0,0,,,0,0,8100,2023-12-23,A,2024-01-03,,,C
2024-01-25,2,9,S55761,B3A0464100,D23WCW1314,90,T,7730,SSH,SSH034,STS303FS8,STS303FS7,,STS303F,W,WR,DM,PK,SL,7.5,7.5,,S0808,TPLEX.CO.Ltd.,D2023120222,001,D23W12W1147,N,2024-01-25,3,9W91,산세,1,656,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-01-25,,2023-10-27,2023-10-27,2023-10-28,,3,3,6,12,A,A,8301,2024-01-07,8100,2024-01-16,7.5,0,,,0,0,,,0,0,,,0,0,8100,2024-01-16,C,2024-02-02,,,W
2024-01-25,2,9,S55761,B3A0464100,D23WCW1314,90,T,7730,SSH,SSH034,STS303FS8,STS303FS7,,STS303F,W,WR,DM,PK,SL,7.5,7.5,,S0808,TPLEX.CO.Ltd.,D2023120222,001,D23W12W1147,N,2024-01-25,3,9W91,산세,1,655,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-01-25,,2023-10-27,2023-10-27,2023-10-28,,3,3,6,12,A,A,8301,2024-01-07,8100,2024-01-16,7.5,0,,,0,0,,,0,0,,,0,0,8100,2024-01-16,C,2024-02-02,,,W
2023-08-28,2,9,S54746,B360527304,D23W8W0319,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,DM,PK,SL,8.5,8.5,,S0808,TPLEX.CO.Ltd.,D2023080148,001,D23W08W0521,N,2023-08-28,3,9W91,산세,1,78,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-08-28,,2023-06-26,2023-06-27,2023-06-27,,3,3,2,9,A,A,8301,2023-08-12,8100,2023-08-17,8.5,0,,,0,0,,,0,0,,,0,0,8100,2023-08-17,D,2023-09-04,,,W
2023-08-28,2,9,S54746,B360527304,D23W8W0319,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,DM,PK,SL,8.5,8.5,,S0808,TPLEX.CO.Ltd.,D2023080148,001,D23W08W0521,N,2023-08-28,3,9W91,산세,1,77,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-08-28,,2023-06-26,2023-06-27,2023-06-27,,3,3,2,9,A,A,8301,2023-08-12,8100,2023-08-17,8.5,0,,,0,0,,,0,0,,,0,0,8100,2023-08-17,D,2023-09-04,,,W
2024-02-16,2,9,S55759,B3B0011101,D23WCW0789,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,9,9,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023120298,024,D23W12W1499,N,2024-02-16,3,9W91,산세,1,616,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-02-16,,2023-10-10,2023-10-27,2023-10-30,,3,1,4,8,A,A,8301,2024-02-13,8100,2024-02-15,9,0,,,0,0,,,0,0,,,0,0,8100,2024-02-15,C,2024-03-05,,,W
2024-02-16,2,9,S55759,B3B0011101,D23WCW0789,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,9,9,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023120298,024,D23W12W1499,N,2024-02-16,3,9W91,산세,1,616,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-02-16,,2023-10-10,2023-10-27,2023-10-30,,3,1,4,8,A,A,8301,2024-02-13,8100,2024-02-15,9,0,,,0,0,,,0,0,,,0,0,8100,2024-02-15,C,2024-03-05,,,W
2024-06-23,2,9,S57876,B460241900,D24W6W1184,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,14.5,14.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990705078,270,D24W06W1334,N,2024-06-23,3,9W91,산세,1,686,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-06-23,,2024-06-01,2024-06-01,2024-06-04,C,4,3,,,A,A,8301,2024-06-19,8100,2024-06-22,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-22,D,2024-07-01,,,W
2024-06-23,2,9,S57876,B460241900,D24W6W1184,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,14.5,14.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990705078,270,D24W06W1334,N,2024-06-23,3,9W91,산세,1,686,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-06-23,,2024-06-01,2024-06-01,2024-06-04,C,4,3,,,A,A,8301,2024-06-19,8100,2024-06-22,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-22,D,2024-07-01,,,W
2024-06-23,2,9,S57876,B460241800,D24W5W1457,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,14.5,14.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990704765,10,D24W05W1733,N,2024-06-23,3,9W91,산세,1,691,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-06-23,,2024-06-01,2024-06-01,2024-06-04,C,4,3,,,A,A,8301,2024-06-19,8100,2024-06-22,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-22,D,2024-07-01,,,W
2024-06-23,2,9,S57876,B460241800,D24W5W1457,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,14.5,14.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990704765,10,D24W05W1733,N,2024-06-23,3,9W91,산세,1,691,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-06-23,,2024-06-01,2024-06-01,2024-06-04,C,4,3,,,A,A,8301,2024-06-19,8100,2024-06-22,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-22,D,2024-07-01,,,W
2024-06-23,2,9,S57876,B460242000,D24W6W1185,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,14.5,14.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,110,D24W06W1528,N,2024-06-23,3,9W91,산세,1,694,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-06-23,,2024-06-01,2024-06-01,2024-06-04,C,4,3,2,4,A,A,8301,2024-06-19,8100,2024-06-22,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-22,D,2024-07-01,,,W
2024-06-23,2,9,S57876,B460242000,D24W6W1185,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,14.5,14.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,110,D24W06W1528,N,2024-06-23,3,9W91,산세,1,694,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-06-23,,2024-06-01,2024-06-01,2024-06-04,C,4,3,2,4,A,A,8301,2024-06-19,8100,2024-06-22,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-22,D,2024-07-01,,,W
2024-06-24,2,9,S57876,B460241300,D24W6W1179,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,12.5,12.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,100,D24W06W1494,N,2024-06-24,3,9W91,산세,1,699,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-06-24,,2024-06-01,2024-06-01,2024-06-04,C,4,3,1,8,A,A,8301,2024-06-19,8100,2024-06-20,12.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-20,B,2024-07-01,,,W
2024-06-24,2,9,S57876,B460241300,D24W6W1179,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,12.5,12.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,100,D24W06W1494,N,2024-06-24,3,9W91,산세,1,698,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-06-24,,2024-06-01,2024-06-01,2024-06-04,C,4,3,1,8,A,A,8301,2024-06-19,8100,2024-06-20,12.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-20,B,2024-07-01,,,W
2024-03-30,2,9,S55761,B3A0477501,D24W3W0849,100,T,7730,SSH,SSH034,STS303FS8,STS303FS7,,STS303F,W,WR,DM,PK,SL,13.5,13.5,,S0808,TPLEX.CO.Ltd.,D2024030144,003,D24W03W1673,N,2024-03-30,3,9W91,산세,1,200,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-03-30,,2023-10-27,2023-10-27,2023-10-28,,3,3,6,10,A,A,8301,2024-03-15,8100,2024-03-23,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-23,D,2024-04-02,,,W
2024-03-30,2,9,S55761,B3A0477501,D24W3W0849,100,T,7730,SSH,SSH034,STS303FS8,STS303FS7,,STS303F,W,WR,DM,PK,SL,13.5,13.5,,S0808,TPLEX.CO.Ltd.,D2024030144,003,D24W03W1673,N,2024-03-30,3,9W91,산세,1,200,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-03-30,,2023-10-27,2023-10-27,2023-10-28,,3,3,6,10,A,A,8301,2024-03-15,8100,2024-03-23,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-23,D,2024-04-02,,,W
2024-05-28,2,9,S56869,B430646300,D24W5W0898,112,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,12.5,12.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990602251,310,D24W05W1823,N,2024-05-28,3,9W91,산세,1,150,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-05-28,,2024-03-01,2024-03-01,2024-03-02,,4,1,,,A,A,8301,2024-05-16,8100,2024-05-19,12.5,0,,,0,0,,,0,0,,,0,0,8100,2024-05-19,B,2024-06-02,,,W
2024-05-28,2,9,S56869,B430646300,D24W5W0898,112,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,12.5,12.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990602251,310,D24W05W1823,N,2024-05-28,3,9W91,산세,1,150,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-05-28,,2024-03-01,2024-03-01,2024-03-02,,4,1,,,A,A,8301,2024-05-16,8100,2024-05-19,12.5,0,,,0,0,,,0,0,,,0,0,8100,2024-05-19,B,2024-06-02,,,W
2024-06-22,2,9,S57532,B450632100,D24W6W0567,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,11.5,11.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990602615,190,D24W06W1521,N,2024-06-22,3,9W91,산세,1,704,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-06-22,,2024-04-30,2024-04-30,2024-05-02,C,2,2,,,A,A,8301,2024-06-10,8100,2024-06-19,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-19,D,2024-07-01,,,W
2024-06-22,2,9,S57532,B450632100,D24W6W0567,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,11.5,11.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990602615,190,D24W06W1521,N,2024-06-22,3,9W91,산세,1,703,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-06-22,,2024-04-30,2024-04-30,2024-05-02,C,2,2,,,A,A,8301,2024-06-10,8100,2024-06-19,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-19,D,2024-07-01,,,W
2024-06-22,2,9,S56246,B410631802,D24W6W0174,100,T,7730,SSH,SSH034,STS303FS8,STS303FS7,,STS303F,W,WR,DM,PK,SL,23,23,,S0808,TPLEX.CO.Ltd.,D990705038,20,D24W06W0811,N,2024-06-22,3,9W91,산세,1,679,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-06-22,,2024-01-02,2024-01-02,2024-01-09,,2,1,2,7,A,A,8301,2024-05-31,8100,2024-06-03,23,0,,,0,0,,,0,0,,,0,0,8100,2024-06-03,B,2024-07-01,,,C
2024-06-22,2,9,S56246,B410631802,D24W6W0174,100,T,7730,SSH,SSH034,STS303FS8,STS303FS7,,STS303F,W,WR,DM,PK,SL,23,23,,S0808,TPLEX.CO.Ltd.,D990705038,20,D24W06W0811,N,2024-06-22,3,9W91,산세,1,679,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-06-22,,2024-01-02,2024-01-02,2024-01-09,,2,1,2,7,A,A,8301,2024-05-31,8100,2024-06-03,23,0,,,0,0,,,0,0,,,0,0,8100,2024-06-03,B,2024-07-01,,,C
2024-06-23,2,9,S57200,B430655900,D24W6W0143,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,21,21,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,300,D24W06W1502,N,2024-06-23,3,9W91,산세,1,"1,368",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2024-06-23,,2024-03-30,2024-03-30,2024-03-31,,1,1,5,8,A,A,8301,2024-06-03,8100,2024-06-04,21,0,,,0,0,,,0,0,,,0,0,8100,2024-06-04,A,2024-07-01,,,C
2024-05-23,2,9,S55761,B3A0482609,D24W5W0426,90,T,7730,SSH,SSH034,STS303FS8,STS303FS7,,STS303F,W,WR,DM,PK,SL,9.5,9.5,,S0808,TPLEX.CO.Ltd.,D2024050201,002,D24W05W1406,N,2024-05-23,3,9W91,산세,1,200,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-05-23,,2023-10-27,2023-10-27,2023-10-28,,3,3,5,12,A,A,8301,2024-05-10,8100,2024-05-13,9.5,0,,,0,0,,,0,0,,,0,0,8100,2024-05-13,D,2024-06-02,,,W
2024-05-23,2,9,S55761,B3A0482609,D24W5W0426,90,T,7730,SSH,SSH034,STS303FS8,STS303FS7,,STS303F,W,WR,DM,PK,SL,9.5,9.5,,S0808,TPLEX.CO.Ltd.,D2024050201,002,D24W05W1406,N,2024-05-23,3,9W91,산세,1,200,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-05-23,,2023-10-27,2023-10-27,2023-10-28,,3,3,5,12,A,A,8301,2024-05-10,8100,2024-05-13,9.5,0,,,0,0,,,0,0,,,0,0,8100,2024-05-13,D,2024-06-02,,,W
2024-05-25,2,9,S57531,B440597003,D24W5W0424,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,11.5,11.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990602251,300,D24W05W1820,N,2024-05-25,3,9W91,산세,1,78,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-05-25,,2024-04-30,2024-04-30,2024-05-02,,2,1,6,11,A,A,8301,2024-05-09,8100,2024-05-15,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-05-15,D,2024-06-02,,,W
2024-05-25,2,9,S57531,B440597003,D24W5W0424,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,11.5,11.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990602251,300,D24W05W1820,N,2024-05-25,3,9W91,산세,1,77,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-05-25,,2024-04-30,2024-04-30,2024-05-02,,2,1,6,11,A,A,8301,2024-05-09,8100,2024-05-15,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-05-15,D,2024-06-02,,,W
2024-05-13,2,9,S57531,B440596405,D24W5W0418,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,S0808,TPLEX.CO.Ltd.,D2024050253,001,D24W05W1918,N,2024-05-13,3,9W91,산세,1,150,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-05-13,,2024-04-30,2024-04-30,2024-05-02,,2,1,,,A,A,8301,2024-05-09,8100,2024-05-12,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-05-12,A,2024-06-02,,,W
2024-05-13,2,9,S57531,B440596405,D24W5W0418,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,S0808,TPLEX.CO.Ltd.,D2024050253,001,D24W05W1918,N,2024-05-13,3,9W91,산세,1,150,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-05-13,,2024-04-30,2024-04-30,2024-05-02,,2,1,,,A,A,8301,2024-05-09,8100,2024-05-12,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-05-12,A,2024-06-02,,,W
2024-05-23,2,9,S55761,B3A0482608,D24W5W0426,90,T,7730,SSH,SSH034,STS303FS8,STS303FS7,,STS303F,W,WR,DM,PK,SL,9.5,9.5,,S0808,TPLEX.CO.Ltd.,D2024050201,002,D24W05W1406,N,2024-05-23,3,9W91,산세,1,"1,486",2Z00,2제강,2,S41,줄파임,제품불량,표면,4,JR,폐기,2024-05-23,,2023-10-27,2023-10-27,2023-10-28,,3,3,6,8,A,A,8301,2024-05-10,8100,2024-05-13,9.5,0,,,0,0,,,0,0,,,0,0,8100,2024-05-13,D,2024-06-02,,,W
2024-01-29,2,9,S55299,B380570701,E24W1W0175,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,10.5,10.5,,S1294,RODACCIAI SPA,E2024020017,002,E24W01W0448,N,2024-01-29,3,9W91,산세,1,77,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-01-29,,2023-08-27,2023-08-27,2023-08-28,,4,2,2,9,A,A,8301,2024-01-14,8100,2024-01-17,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-01-17,D,2024-02-02,,,W
2024-05-29,2,9,S57200,B430650603,D24W5W1191,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,21,21,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990602252,80,D24W05W1776,N,2024-05-29,3,9W91,산세,1,150,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2024-05-29,D,2024-03-30,2024-03-30,2024-03-31,,1,1,3,8,A,A,8301,2024-05-21,8100,2024-05-23,21,0,,,0,0,,,0,0,,,0,0,8100,2024-05-23,D,2024-06-02,,,C
2024-05-29,2,9,S57200,B430647001,D24W5W0905,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,14.5,14.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990704765,10,D24W05W1733,N,2024-05-29,3,9W91,산세,1,125,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-05-29,,2024-03-30,2024-03-30,2024-03-31,,1,1,4,10,A,A,8301,2024-05-18,8100,2024-05-21,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-05-21,B,2024-06-02,,,W
2024-05-29,2,9,S57200,B430647001,D24W5W0905,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,14.5,14.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D990704765,10,D24W05W1733,N,2024-05-29,3,9W91,산세,1,125,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-05-29,,2024-03-30,2024-03-30,2024-03-31,,1,1,4,10,A,A,8301,2024-05-18,8100,2024-05-21,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-05-21,B,2024-06-02,,,W
2024-05-29,2,9,S57200,B430638200,D24W5W0239,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,5.5,5.5,,20229,"DONG IL STEEL CO.,LTD.",D990602242,10,D24W05W1392,N,2024-05-29,3,9W91,산세,1,696,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-05-29,,2024-03-30,2024-03-30,2024-03-31,F,1,1,4,1,D,D,8301,2024-05-05,8100,2024-05-06,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-05-06,C,2024-06-02,,,W
2024-05-29,2,9,S57200,B430638200,D24W5W0239,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,5.5,5.5,,20229,"DONG IL STEEL CO.,LTD.",D990602242,10,D24W05W1392,N,2024-05-29,3,9W91,산세,1,696,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-05-29,,2024-03-30,2024-03-30,2024-03-31,F,1,1,4,1,D,D,8301,2024-05-05,8100,2024-05-06,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-05-06,C,2024-06-02,,,W
2024-02-28,2,9,S56525,B410580002,D24W2W1068,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,20,20,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2024020162,011,D24W02W0871,N,2024-02-28,3,9W91,산세,1,704,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-02-28,,2024-01-31,2024-01-31,2024-02-01,,2,1,1,9,A,A,8301,2024-02-23,8100,2024-02-24,20,0,,,0,0,,,0,0,,,0,0,8100,2024-02-24,A,2024-03-05,,,C
2024-02-28,2,9,S56525,B410580002,D24W2W1068,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,20,20,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2024020162,011,D24W02W0871,N,2024-02-28,3,9W91,산세,1,704,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-02-28,,2024-01-31,2024-01-31,2024-02-01,,2,1,1,9,A,A,8301,2024-02-23,8100,2024-02-24,20,0,,,0,0,,,0,0,,,0,0,8100,2024-02-24,A,2024-03-05,,,C
2023-12-06,2,9,S55301,B3A0367401,D23WBW0122,102,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DZ,PK,SL,5.5,5.5,,S0395,KOS LIMITED,D2023110193,001,D23W11W1237,N,2023-12-06,3,9W91,산세,1,671,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-12-06,,2023-08-27,2023-08-27,2023-08-28,,4,4,3,1,A,A,8301,2023-10-30,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,B,2024-01-03,,,W
2023-12-06,2,9,S55301,B3A0367401,D23WBW0122,102,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DZ,PK,SL,5.5,5.5,,S0395,KOS LIMITED,D2023110193,001,D23W11W1237,N,2023-12-06,3,9W91,산세,1,670,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-12-06,,2023-08-27,2023-08-27,2023-08-28,,4,4,3,1,A,A,8301,2023-10-30,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,B,2024-01-03,,,W
2023-12-26,2,9,S55759,B3B0011109,D23WCW0974,120,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,20,20,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023120297,012,D23W12W1471,N,2023-12-26,3,9W91,산세,1,500,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-12-26,,2023-10-10,2023-10-27,2023-10-30,,3,1,3,11,A,A,8301,2023-11-09,8100,2023-12-19,20,0,,,0,0,,,0,0,,,0,0,8100,2023-12-19,C,2024-01-03,,,C
2023-12-26,2,9,S55759,B3B0011112,D23WCW1098,120,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,21,21,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023120297,013,D23W12W1493,N,2023-12-26,3,9W91,산세,1,"1,476",2Z00,2제강,2,S41,줄파임,제품불량,표면,4,JR,폐기,2023-12-26,,2023-10-10,2023-10-27,2023-10-30,,3,1,6,12,A,A,8301,2023-11-09,8100,2023-12-19,21,0,,,0,0,,,0,0,,,0,0,8100,2023-12-19,C,2024-01-03,,,C
2023-12-26,2,9,S55759,B3B0011128,D23WCW1098,120,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,21,21,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023120297,013,D23W12W1493,N,2023-12-26,3,9W91,산세,1,175,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-12-26,,2023-10-10,2023-10-27,2023-10-30,,3,1,1,10,A,A,8301,2023-11-09,8100,2023-12-19,21,0,,,0,0,,,0,0,,,0,0,8100,2023-12-19,C,2024-01-03,,,C
2023-12-26,2,9,S55759,B3B0011128,D23WCW1098,120,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,21,21,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023120297,013,D23W12W1493,N,2023-12-26,3,9W91,산세,1,175,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-12-26,,2023-10-10,2023-10-27,2023-10-30,,3,1,1,10,A,A,8301,2023-11-09,8100,2023-12-19,21,0,,,0,0,,,0,0,,,0,0,8100,2023-12-19,C,2024-01-03,,,C
